government,org_name,repo_name,repo_full_name,repo_age_days,repo_age_months,commit_frequency_per_month,avg_issue_resolution_time_hours,open_issues_percentage,last_commit_date,days_since_last_commit,num_contributors,num_forks,num_stars,merged_pr_percentage,external_pr_percentage,has_readme,has_license,has_contributing,has_cicd,total_commits,open_issues,closed_issues,open_prs,closed_prs
germany,opencode18,Resources,opencode18/Resources,2622,86.13666228646517,0.1857513348588863,,100.0,2018-01-18 16:33:03,2611.0,3,1,4,0.0,0.0,True,False,False,False,16,1,0,0,0
germany,opencode18,OpenCode-Collaborative,opencode18/OpenCode-Collaborative,2622,86.13666228646517,7.00050343249428,50.36011508683825,0.18796992481203,2018-02-13 18:21:42,2585.0,109,115,84,100.0,100.0,True,True,False,False,603,1,531,0,393
germany,opencode18,CodeStash,opencode18/CodeStash,2620,86.07095926412615,2.358519083969466,35.709814327485404,0.5235602094240838,2018-02-10 15:57:49,2588.0,41,53,39,99.42528735632185,100.0,True,False,False,False,203,1,190,1,173
germany,opencode18,ProDesigner,opencode18/ProDesigner,2618,86.00525624178712,1.848724216959511,9.52224586288416,16.8141592920354,2018-02-12 00:45:26,2586.0,20,17,13,100.0,100.0,True,False,False,False,159,19,94,0,92
germany,opencode18,HackerSkills,opencode18/HackerSkills,2616,85.93955321944809,0.989067278287462,5.004557438794728,13.23529411764706,2018-02-09 17:10:57,2589.0,19,15,9,100.0,100.0,True,False,False,False,85,9,59,0,57
germany,opencode18,OpenTerm,opencode18/OpenTerm,2612,85.80814717477004,0.3962327718223583,82.07819444444446,0.0,2018-01-29 14:50:51,2600.0,6,7,7,100.0,100.0,True,False,False,False,34,0,8,0,8
germany,opencode18,X-labs,opencode18/X-labs,2602,85.4796320630749,0.0935895465026902,3.685,50.0,2018-02-07 02:05:03,2591.0,5,3,2,100.0,100.0,True,False,False,False,8,3,3,0,3
greece,govgr,govgr-bootstrap-theme-kit,govgr/govgr-bootstrap-theme-kit,1606,52.75952693823916,0.7012951432129515,6285.324502923977,17.391304347826086,2023-05-15 16:10:49,668.0,3,3,10,86.36363636363636,100.0,False,True,True,False,37,4,19,3,19
france,etalab,weckan,etalab/weckan,4217,138.5348226018397,3.934028930519326,14.186388888888889,50.0,2014-08-26 15:51:12,3852.0,2,1,5,0.0,0.0,False,False,False,False,545,2,2,0,0
france,etalab,ckanext-etalab,etalab/ckanext-etalab,4217,138.5348226018397,0.6785297604932417,,0.0,2014-01-17 14:42:45,4073.0,1,1,0,0.0,0.0,False,False,False,False,94,0,0,0,0
france,etalab,etalab-to-ckan,etalab/etalab-to-ckan,4216,138.50197109067017,0.6353700189753321,,0.0,2013-12-13 17:37:28,4108.0,0,0,0,0.0,0.0,False,False,False,False,88,0,0,0,0
france,etalab,ckan-toolbox,etalab/ckan-toolbox,4213,138.40341655716162,0.2745596961784951,,0.0,2014-02-21 17:53:18,4038.0,1,0,0,0.0,0.0,False,False,False,False,38,0,0,0,0
france,etalab,etalab-ckan-harvesters,etalab/etalab-ckan-harvesters,4213,138.40341655716162,0.8670306195110373,,0.0,2014-05-26 16:53:03,3944.0,1,0,5,0.0,0.0,False,False,False,False,120,0,0,0,0
france,etalab,mediawiki-etalab-skin,etalab/mediawiki-etalab-skin,4207,138.20630749014455,0.49925362491086284,629.3136111111111,0.0,2014-10-30 16:22:57,3787.0,2,1,0,100.0,100.0,True,True,False,False,69,0,1,0,1
france,etalab,askbot-etalab-skin,etalab/askbot-etalab-skin,4207,138.20630749014455,0.16641787497028762,,0.0,2013-10-07 16:27:08,4175.0,1,1,0,0.0,0.0,False,True,False,False,23,0,0,0,0
france,etalab,etalab-assets,etalab/etalab-assets,4202,138.04204993429698,2.5282151356496905,31.92111111111111,80.0,2014-02-12 16:17:38,4047.0,2,0,2,0.0,0.0,True,True,False,False,349,4,1,0,0
france,etalab,etalab-ckan-scripts,etalab/etalab-ckan-scripts,4201,138.00919842312746,0.8042942156629375,,0.0,2014-09-12 15:56:30,3835.0,2,2,0,0.0,0.0,False,False,False,False,111,0,0,0,0
france,etalab,ckan-of-worms,etalab/ckan-of-worms,4186,137.51642575558475,0.9526134734830387,,0.0,2014-01-17 14:40:25,4073.0,1,0,0,0.0,0.0,False,False,False,False,131,0,0,0,0
france,etalab,ckanext-fedmsg,etalab/ckanext-fedmsg,4184,137.45072273324573,0.1018546845124283,,100.0,2013-10-05 19:59:58,4177.0,0,0,4,0.0,0.0,False,False,False,False,14,1,0,0,0
france,etalab,cowbots,etalab/cowbots,4181,137.35216819973718,0.6115666108586463,,0.0,2014-07-18 11:04:44,3891.0,1,0,0,0.0,0.0,False,False,False,False,84,0,0,0,0
france,etalab,youckan,etalab/youckan,4166,136.85939553219447,1.2348439750360058,3.3647222222222224,50.0,2014-05-23 07:36:07,3948.0,2,2,9,50.0,100.0,False,False,False,False,169,1,1,1,1
france,etalab,etalab-assets-demo-images,etalab/etalab-assets-demo-images,4158,136.59658344283835,0.04392496392496393,,0.0,2013-10-31 15:06:56,4151.0,2,0,0,0.0,0.0,True,False,False,False,6,0,0,0,0
france,etalab,Data-Fundamentals,etalab/Data-Fundamentals,4154,136.4651773981603,0.1465575349061146,,0.0,2013-11-12 20:50:35,4139.0,1,0,0,0.0,0.0,True,False,False,False,20,0,0,0,0
france,etalab,ckanext-oauth2,etalab/ckanext-oauth2,4147,136.23521681997372,0.02202073788280685,,100.0,2014-06-20 14:00:57,3919.0,1,3,4,0.0,0.0,False,False,False,False,3,1,0,0,0
france,etalab,ckanext-youckan,etalab/ckanext-youckan,4147,136.23521681997372,0.4037135278514589,,100.0,2014-02-26 14:24:03,4033.0,1,1,0,0.0,100.0,False,False,False,False,55,1,0,1,0
france,etalab,dactylo,etalab/dactylo,4146,136.2023653088042,0.0881041968162084,,0.0,2013-12-19 10:31:49,4102.0,0,1,0,0.0,0.0,False,False,False,False,12,0,0,0,0
france,etalab,etalab-support,etalab/etalab-support,4129,135.64388961892246,0.700363284088157,19899.036376811593,0.0,2018-02-15 09:46:52,2583.0,3,3,8,100.0,100.0,False,False,False,False,95,0,23,0,1
france,etalab,landing-page,etalab/landing-page,4105,134.85545335085413,0.06673812423873325,,0.0,2014-01-23 13:20:31,4067.0,2,1,0,0.0,0.0,True,True,False,False,9,0,0,0,0
france,etalab,ckanext-sentry,etalab/ckanext-sentry,3978,130.6833114323259,0.015304172951231773,,100.0,2014-04-22 13:48:15,3978.0,1,13,1,0.0,100.0,False,False,False,False,2,1,0,1,0
france,etalab,udata-gouvfr,etalab/udata-gouvfr,3975,130.58475689881735,13.255758490566038,777.9282041022813,4.27892234548336,2021-09-14 08:27:50,1276.0,28,33,25,95.53571428571429,100.0,True,True,False,False,1731,27,604,25,535
france,etalab,ban-geocode,etalab/ban-geocode,3832,125.88699080157687,0.405125260960334,44.973703703703706,66.66666666666666,2014-12-15 11:09:27,3741.0,1,2,6,0.0,0.0,True,False,False,False,51,6,3,0,0
france,etalab,cle-interoperabilite-adresse,etalab/cle-interoperabilite-adresse,3790,124.50722733245729,0.024094986807387864,,0.0,2015-10-15 13:53:09,3437.0,2,0,3,0.0,0.0,False,False,False,False,3,0,0,0,0
france,etalab,deleted-datasets-schema,etalab/deleted-datasets-schema,3695,121.38633377135348,0.10709607577807849,,100.0,2015-02-03 11:11:48,3691.0,1,0,0,0.0,0.0,True,False,False,False,13,1,0,0,0
france,etalab,ban-data,etalab/ban-data,3647,119.80946123521682,2.537362215519605,3156.804950396825,54.83870967741935,2018-12-01 08:06:05,2295.0,2,5,20,100.0,100.0,True,False,False,False,304,68,56,0,3
france,etalab,geozones,etalab/geozones,3620,118.92247043363994,1.4967734806629835,1512.1820185185181,42.30769230769231,2020-06-02 07:06:38,1746.0,7,10,44,65.625,100.0,True,False,False,False,178,33,45,22,42
france,etalab,croquemort,etalab/croquemort,3580,117.60840998685939,1.9216312849162014,611.1286620370367,11.330049261083744,2020-06-12 09:24:57,1735.0,6,8,35,95.05494505494505,100.0,True,True,False,False,226,23,180,9,173
france,etalab,GitLegistique.jl,etalab/GitLegistique.jl,3578,117.54270696452036,0.14462828395751817,,0.0,2015-05-30 08:39:43,3575.0,2,0,6,0.0,0.0,True,False,False,False,17,0,0,0,0
france,etalab,codes-juridiques-francais,etalab/codes-juridiques-francais,3539,116.26149802890933,159.57991523029105,9481.0325,66.66666666666666,2020-09-01 00:00:00,1655.0,0,2,16,0.0,0.0,True,False,False,False,18553,2,1,0,0
france,etalab,lois-non-codifiees-et-reglements-francais,etalab/lois-non-codifiees-et-reglements-francais,3539,116.26149802890933,469.837400395592,,0.0,2020-12-31 00:00:00,1534.0,0,0,9,0.0,0.0,True,False,False,False,54624,0,0,0,0
france,etalab,plan-ogp-2015-2017,etalab/plan-ogp-2015-2017,3528,115.90013140604468,0.474546485260771,,0.0,2015-10-03 14:51:55,3449.0,3,1,1,0.0,0.0,True,False,False,False,55,0,0,0,0
france,etalab,labels-and-roads,etalab/labels-and-roads,3507,115.21024967148489,0.09547761619617907,,0.0,2015-08-29 13:24:45,3484.0,2,0,0,0.0,0.0,True,False,False,False,11,0,0,0,0
france,etalab,cartocss-jurpol,etalab/cartocss-jurpol,3486,114.5203679369251,0.06985656913367756,,0.0,2015-08-31 21:06:23,3482.0,1,0,0,0.0,0.0,True,False,False,False,8,0,0,0,0
france,etalab,utilery-recipe-jurpol,etalab/utilery-recipe-jurpol,3486,114.5203679369251,0.04366035570854848,,0.0,2015-09-01 15:20:08,3481.0,1,0,1,0.0,0.0,True,False,False,False,5,0,0,0,0
france,etalab,carto-map-jurpol,etalab/carto-map-jurpol,3486,114.5203679369251,0.03492828456683878,,100.0,2015-08-28 20:06:11,3485.0,0,0,0,0.0,0.0,False,False,False,False,4,1,0,0,0
france,etalab,apicarto,etalab/apicarto,3402,111.76084099868594,1.726901822457378,121.63712962962964,0.0,2020-09-21 13:59:23,1634.0,6,12,9,100.0,100.0,True,False,False,False,193,0,39,0,39
france,etalab,HackFrancophonie,etalab/HackFrancophonie,3347,109.95400788436268,0.3365043322378249,,0.0,2016-03-15 15:40:19,3285.0,3,8,7,0.0,0.0,True,False,False,False,37,0,0,0,0
france,etalab,geologos,etalab/geologos,3325,109.23127463863337,0.02746466165413534,0.6138888888888889,0.0,2016-02-04 16:22:26,3325.0,1,0,1,100.0,100.0,True,True,False,False,3,0,1,0,1
france,etalab,osem,etalab/osem,3285,107.91721419185282,14.529656012176561,,0.0,2016-03-15 22:38:54,3285.0,29,2,1,0.0,0.0,True,True,True,False,1568,0,0,0,0
france,etalab,api-urbanisme,etalab/api-urbanisme,3276,107.62155059132719,0.17654456654456654,,0.0,2016-08-18 18:56:59,3129.0,1,0,0,0.0,0.0,False,False,False,False,19,0,0,0,0
france,etalab,couverture-urbanisme,etalab/couverture-urbanisme,3262,107.16162943495401,0.11198038013488658,,100.0,2016-04-12 12:41:06,3257.0,2,1,0,0.0,0.0,True,False,False,False,12,1,0,0,0
france,etalab,monuments-historiques,etalab/monuments-historiques,3256,106.96452036793693,0.06544226044226044,,0.0,2016-04-20 10:20:01,3249.0,1,0,1,0.0,0.0,True,True,False,False,7,0,0,0,0
france,etalab,collectivites.data.gouv.fr,etalab/collectivites.data.gouv.fr,3230,106.11038107752957,0.07539318885448916,,100.0,2016-05-11 09:55:28,3228.0,2,1,0,0.0,100.0,True,False,False,False,8,1,0,1,0
france,etalab,cartes.data.gouv.fr,etalab/cartes.data.gouv.fr,3184,104.59921156373193,0.7457035175879397,1570.515439814815,7.6923076923076925,2017-05-10 18:04:57,2864.0,2,0,6,100.0,100.0,True,False,False,False,78,2,24,0,3
france,etalab,geoapi,etalab/geoapi,3180,104.46780551905387,0.028716981132075475,0.18277777777777776,71.42857142857143,2016-06-29 11:56:56,3179.0,1,0,5,100.0,100.0,True,False,False,False,3,5,2,0,1
france,etalab,geohisto,etalab/geohisto,3167,104.0407358738502,1.182229239027471,652.576352201258,17.1875,2019-04-09 08:18:42,2165.0,3,1,28,96.29629629629629,100.0,True,False,False,False,123,11,53,1,26
france,etalab,id.data.gouv.fr,etalab/id.data.gouv.fr,3143,103.25229960578186,0.4939357301940821,226.80444444444447,52.0,2016-11-25 11:03:38,3030.0,1,0,1,90.9090909090909,100.0,True,False,False,False,51,13,12,1,10
france,etalab,geo.data.gouv.fr,etalab/geo.data.gouv.fr,3115,102.33245729303547,28.06538683788122,1101.32603378597,3.6448598130841123,2022-11-08 19:41:35,856.0,12,16,70,99.880810488677,100.0,True,True,False,False,2872,39,1031,1,838
france,etalab,urbaclic,etalab/urbaclic,3104,101.97109067017082,0.5491752577319587,,0.0,2016-04-12 08:11:34,3258.0,1,1,3,0.0,0.0,True,False,False,False,56,0,0,0,0
france,etalab,optimouv,etalab/optimouv,3082,101.24835742444152,17.80769630110318,,0.0,2016-10-06 14:15:18,3080.0,2,0,3,0.0,0.0,True,False,False,False,1803,0,0,0,0
france,etalab,retos-civicos,etalab/retos-civicos,3058,100.45992115637318,20.565415304120343,19.476944444444445,0.0,2016-11-03 09:59:17,3052.0,19,0,1,100.0,100.0,True,False,False,False,2066,0,1,0,1
france,etalab,sirene,etalab/sirene,3054,100.32851511169514,0.16944335297969876,0.3511111111111111,0.0,2017-01-13 14:32:49,2981.0,2,4,9,100.0,100.0,True,True,False,False,17,0,1,0,1
france,etalab,hackdash,etalab/hackdash,3052,100.2628120893561,8.91656618610747,5.733263888888889,0.0,2016-11-17 08:34:54,3038.0,14,3,0,100.0,100.0,True,True,False,False,894,0,4,0,4
france,etalab,ofsearch,etalab/ofsearch,3038,99.80289093298292,0.24047399605003292,,0.0,2016-11-20 13:37:46,3035.0,1,0,0,0.0,0.0,True,True,False,False,24,0,0,0,0
france,etalab,organismes-formation,etalab/organismes-formation,3038,99.80289093298292,0.2504937458854509,,0.0,2016-11-20 12:18:40,3035.0,3,2,0,0.0,0.0,True,True,False,False,25,0,0,0,0
france,etalab,docker-datagouv,etalab/docker-datagouv,3016,99.0801576872536,0.020185676392572946,,0.0,2016-12-09 13:15:22,3016.0,1,0,0,0.0,0.0,True,False,False,False,2,0,0,0,0
france,etalab,urbaclic-next,etalab/urbaclic-next,3012,98.94875164257556,0.04042496679946879,,0.0,2016-12-13 14:45:10,3012.0,1,1,1,0.0,0.0,True,False,False,False,4,0,0,0,0
france,etalab,datagouv-funfacts,etalab/datagouv-funfacts,3005,98.71879106438895,0.12155740432612314,96.88855555555556,0.0,2016-12-28 16:13:10,2997.0,2,0,3,100.0,100.0,True,True,False,False,12,0,5,0,5
france,etalab,secateur,etalab/secateur,2978,97.83180026281208,0.10221625251846878,,100.0,2017-01-20 22:12:41,2974.0,1,0,1,0.0,0.0,True,True,False,False,10,1,0,0,0
france,etalab,blog.data.gouv.fr,etalab/blog.data.gouv.fr,2978,97.83180026281208,0.22487575554063133,2.332777777777778,57.14285714285714,2017-02-01 09:57:45,2962.0,2,2,1,33.33333333333333,100.0,True,True,False,False,22,4,3,4,2
france,etalab,ogptoolbox,etalab/ogptoolbox,2936,96.4520367936925,4.147138964577657,16622.70111111111,0.0,2019-03-19 21:43:24,2186.0,5,1,3,100.0,100.0,True,False,False,False,400,0,1,0,1
france,etalab,inspire-cartes-producteurs,etalab/inspire-cartes-producteurs,2935,96.41918528252299,0.19705621805792164,5.006666666666667,0.0,2017-03-09 15:43:28,2926.0,3,0,1,100.0,100.0,False,False,False,False,19,0,1,0,1
france,etalab,sirene_as_api,etalab/sirene_as_api,2908,95.53219448094612,7.4215818431911975,479.9552566601691,6.043956043956044,2022-06-08 11:10:02,1009.0,10,29,102,93.95604395604396,100.0,True,False,False,False,709,11,171,11,171
france,etalab,sirene_as_api_ansible,etalab/sirene_as_api_ansible,2901,95.30223390275953,0.12591520165460188,114.63201388888889,66.66666666666666,2018-08-30 07:52:36,2388.0,2,4,5,50.0,100.0,True,False,False,False,12,8,4,3,3
france,etalab,licence-ouverte,etalab/licence-ouverte,2885,94.7766097240473,0.36928942807625653,827.186701388889,5.88235294117647,2024-10-29 12:07:25,135.0,4,20,30,100.0,100.0,False,False,False,False,35,1,16,0,10
france,etalab,speedtracker,etalab/speedtracker,2877,94.51379763469119,4.8141119221411195,,0.0,2017-07-20 05:10:53,2794.0,6,0,0,0.0,0.0,True,False,False,False,455,0,0,0,0
france,etalab,mastodon-stats,etalab/mastodon-stats,2871,94.3166885676741,0.0,,0.0,,,0,0,0,0.0,0.0,False,False,False,False,0,0,0,0,0
france,etalab,geoids,etalab/geoids,2844,93.42969776609723,0.05351617440225036,2.53125,0.0,2017-05-30 20:06:15,2844.0,2,0,6,100.0,100.0,True,False,False,False,5,0,2,0,2
france,etalab,format-subventions,etalab/format-subventions,2837,93.19973718791064,0.24678181177299965,2.515416666666667,50.0,2019-09-11 14:21:03,2010.0,3,0,5,0.0,0.0,True,False,False,False,23,2,2,0,0
france,etalab,Pathologies_allergiques,etalab/Pathologies_allergiques,2834,93.1011826544021,0.042964008468595626,,0.0,2017-07-13 15:23:06,2800.0,1,0,3,0.0,0.0,True,False,False,False,4,0,0,0,0
france,etalab,carto_actions_collectives,etalab/carto_actions_collectives,2831,93.00262812089356,0.010752384316495937,,0.0,2017-06-12 12:04:47,2831.0,1,0,0,0.0,0.0,False,False,False,False,1,0,0,0,0
france,etalab,osm-wms,etalab/osm-wms,2831,93.00262812089356,0.021504768632991875,,0.0,2017-07-19 17:11:34,2794.0,0,0,1,0.0,0.0,True,False,False,False,2,0,0,0,0
france,etalab,piwik_logs,etalab/piwik_logs,2822,92.70696452036793,0.5285471296952516,6.306666666666666,25.0,2018-02-23 18:26:54,2575.0,2,3,0,75.0,100.0,True,False,False,False,49,1,3,1,3
france,etalab,quartiers-prioritaires,etalab/quartiers-prioritaires,2817,92.54270696452036,0.032417465388711396,,0.0,2017-06-25 18:37:58,2818.0,1,1,1,0.0,0.0,True,False,False,False,3,0,0,0,0
france,etalab,transport-landing-page,etalab/transport-landing-page,2810,92.31274638633377,0.24915302491103203,139.6385277777778,0.0,2018-03-08 14:28:26,2562.0,2,1,1,100.0,100.0,False,True,False,False,23,0,10,0,8
france,etalab,transport-datatools-server,etalab/transport-datatools-server,2810,92.31274638633377,7.344597864768684,801.6322222222221,0.0,2018-04-10 15:11:28,2529.0,6,0,2,100.0,100.0,True,True,False,False,678,0,25,0,13
france,etalab,catalogue_ui,etalab/catalogue_ui,2810,92.31274638633377,1.4515871886120997,,0.0,2017-06-30 15:46:51,2813.0,4,0,0,0.0,0.0,True,False,False,False,134,0,0,0,0
france,etalab,gpu-jpeg2k,etalab/gpu-jpeg2k,2802,92.04993429697765,1.0211848679514632,0.12861111111111112,50.0,2017-07-12 14:11:00,2801.0,0,3,9,50.0,100.0,True,False,False,False,94,2,2,1,1
france,etalab,transport-datatools-ui,etalab/transport-datatools-ui,2801,92.01708278580814,15.518857550874689,661.3703728070176,3.79746835443038,2017-09-11 12:49:11,2740.0,4,0,0,100.0,100.0,True,True,False,False,1428,3,76,0,34
france,etalab,user-research,etalab/user-research,2795,91.81997371879106,0.8821610017889088,1268.5822916666666,5.88235294117647,2018-10-08 11:39:24,2348.0,5,4,14,94.11764705882352,100.0,True,False,False,False,81,1,16,1,16
france,etalab,blog-eig2,etalab/blog-eig2,2771,91.03153745072272,9.743875857091304,17.416125603864735,0.8620689655172413,2018-09-11 08:07:29,2376.0,14,11,1,100.0,100.0,True,False,False,False,887,1,115,0,114
france,etalab,transport-site,etalab/transport-site,2751,90.37450722733246,53.87581243184297,855.4249978193378,3.369031682284694,2025-03-13 12:38:25,0.0,27,31,212,99.74619289340102,100.0,True,False,False,True,4869,151,4331,7,2751
france,etalab,irve,etalab/irve,2750,90.34165571616293,0.02213818181818182,,0.0,2017-09-01 13:57:16,2750.0,1,0,0,0.0,0.0,True,True,False,False,2,0,0,0,0
france,etalab,majic,etalab/majic,2745,90.17739816031538,0.8649617486338798,5477.1601736111115,0.0,2023-08-29 13:01:42,562.0,2,4,10,100.0,100.0,True,True,False,False,78,0,16,0,16
france,etalab,labonneboite,etalab/labonneboite,2739,89.98028909329828,0.4223147133990508,,0.0,2017-09-08 13:59:07,2743.0,6,1,0,0.0,0.0,True,True,True,False,38,0,0,0,0
france,etalab,calculette-impots-m-source-code,etalab/calculette-impots-m-source-code,2737,89.91458607095926,0.18906832298136647,353.8365277777778,33.33333333333333,2020-09-17 20:55:41,1638.0,3,9,21,100.0,100.0,True,True,False,False,17,1,2,0,2
france,etalab,calculette-impots-m-language-parser,etalab/calculette-impots-m-language-parser,2737,89.91458607095926,1.7016149068322983,,100.0,2017-09-14 13:14:42,2737.0,3,4,13,0.0,100.0,True,False,False,False,153,2,0,2,0
france,etalab,calculette-impots-exemples,etalab/calculette-impots-exemples,2737,89.91458607095926,0.7006649616368287,,0.0,2017-09-14 12:16:50,2737.0,3,2,2,0.0,0.0,True,False,False,False,63,0,0,0,0
france,etalab,template.data.gouv.fr,etalab/template.data.gouv.fr,2718,89.29040735873849,3.8189992641648276,602.4277169505272,9.868421052631579,2021-01-21 13:36:01,1512.0,16,15,28,95.53571428571429,100.0,True,True,False,False,341,15,137,5,107
france,etalab,transport-validator-python,etalab/transport-validator-python,2697,88.60052562417872,0.2708787541713014,370.71591269841264,0.0,2018-03-07 10:45:49,2563.0,2,1,1,100.0,100.0,True,True,False,False,24,0,7,0,6
france,etalab,calendrier-lavent,etalab/calendrier-lavent,2666,87.58212877792378,3.0599849962490624,600.0189761904763,4.10958904109589,2018-01-02 14:12:20,2627.0,14,19,3,95.52238805970148,100.0,True,False,False,False,268,3,70,3,64
france,etalab,doc.data.gouv.fr,etalab/doc.data.gouv.fr,2662,87.45072273324573,4.631179564237415,874.1873238482391,6.106870229007633,2023-11-13 13:57:48,486.0,22,54,7,99.07407407407408,100.0,True,False,False,False,405,8,123,1,107
france,etalab,openlabs_apientreprise,etalab/openlabs_apientreprise,2657,87.28646517739816,0.20621753857734287,1.9998148148148147,0.0,2019-11-28 15:52:39,1932.0,2,1,0,100.0,100.0,False,True,False,False,18,0,3,0,3
france,etalab,datasets_reco,etalab/datasets_reco,2640,86.72798948751642,0.10377272727272728,18.961666666666666,0.0,2018-02-02 09:38:53,2596.0,2,1,4,100.0,100.0,False,False,False,False,9,0,1,0,1
france,etalab,Algo_gouv,etalab/Algo_gouv,2618,86.00525624178712,0.0813903743315508,,0.0,2018-01-11 10:41:23,2618.0,1,0,1,0.0,0.0,False,False,False,False,7,0,0,0,0
france,etalab,dfi,etalab/dfi,2612,85.80814717477004,0.011653905053598774,,0.0,2018-01-17 10:21:49,2612.0,1,0,0,0.0,0.0,True,True,False,False,1,0,0,0,0
france,etalab,entreprise.api.gouv.fr,etalab/entreprise.api.gouv.fr,2585,84.92115637319316,17.828301740812382,430.261093073593,8.333333333333332,2022-06-29 09:19:17,988.0,18,7,7,96.12903225806451,100.0,True,False,False,False,1514,14,154,6,149
france,etalab,api-scpc,etalab/api-scpc,2578,84.69119579500656,0.24795965865011638,16.656458333333333,0.0,2021-01-12 14:02:52,1521.0,1,4,6,100.0,100.0,True,True,False,False,21,0,4,0,4
france,etalab,geo.data.gouv.fr-components,etalab/geo.data.gouv.fr-components,2577,84.65834428383705,0.011812184710904153,,100.0,2018-02-21 09:31:37,2577.0,1,0,0,0.0,100.0,True,True,False,False,1,1,0,1,0
france,etalab,prevair-experiment,etalab/prevair-experiment,2575,84.59264126149803,0.3546407766990291,,0.0,2018-02-26 13:20:11,2572.0,1,0,3,0.0,0.0,True,True,False,False,30,0,0,0,0
france,etalab,prevair-demo,etalab/prevair-demo,2572,84.49408672798948,0.3432192846034215,,0.0,2018-02-27 20:14:14,2571.0,1,0,1,0.0,0.0,True,True,False,False,29,0,0,0,0
france,etalab,transport-ops,etalab/transport-ops,2562,84.16557161629434,1.413879781420765,483.7897083333332,1.639344262295082,2024-09-23 08:35:59,171.0,7,2,2,100.0,100.0,True,True,False,True,119,1,60,0,50
france,etalab,comptes-collectivites,etalab/comptes-collectivites,2553,83.86990801576871,0.16692518605562087,0.4288888888888889,50.0,2018-10-13 10:15:59,2343.0,2,3,5,50.0,100.0,True,False,False,False,14,1,1,1,1
france,etalab,dotation-globale-fonctionnement,etalab/dotation-globale-fonctionnement,2550,83.77135348226018,0.059686274509803926,,0.0,2019-09-05 07:23:08,2017.0,1,0,2,0.0,0.0,True,False,False,False,5,0,0,0,0
france,etalab,watchdoge_apientreprise,etalab/watchdoge_apientreprise,2543,83.54139290407359,7.241918993314982,715.6274027777781,11.76470588235294,2023-01-20 11:44:51,783.0,9,4,2,94.01709401709401,100.0,True,True,False,False,605,16,120,7,110
france,etalab,dashboard_api_entreprise,etalab/dashboard_api_entreprise,2543,83.54139290407359,5.494282343688557,777.8857083333332,18.367346938775512,2022-01-10 11:42:13,1158.0,8,3,3,97.0,100.0,True,False,False,False,459,27,120,3,97
france,etalab,transport-gtfs-lib,etalab/transport-gtfs-lib,2536,83.31143232588698,5.077334384858045,,0.0,2017-12-19 18:12:08,2641.0,9,0,2,0.0,0.0,True,True,False,False,423,0,0,0,0
france,etalab,doc.entreprise.api.gouv.fr,etalab/doc.entreprise.api.gouv.fr,2531,83.14717477003941,1.5514658237850654,522.1645996732026,19.047619047619047,2020-08-13 11:34:12,1673.0,8,1,1,96.7741935483871,100.0,True,True,False,False,129,8,34,1,30
france,etalab,piwik-covisits,etalab/piwik-covisits,2528,83.04862023653088,0.9392088607594937,1609.3660317460315,50.0,2021-01-28 16:30:46,1505.0,4,3,1,58.333333333333336,100.0,True,False,False,True,78,7,7,5,7
france,etalab,csvapi,etalab/csvapi,2526,82.98291721419184,1.9160570071258909,353.0773470948012,37.714285714285715,2022-11-04 10:15:21,860.0,6,7,32,85.33333333333334,100.0,True,True,False,False,159,66,109,11,64
france,etalab,transport-validator,etalab/transport-validator,2526,82.98291721419184,4.904623911322249,974.5821300880086,5.164319248826291,2025-02-10 13:50:45,31.0,12,10,40,100.0,100.0,False,True,False,True,407,11,202,0,162
france,etalab,blog_apientreprise,etalab/blog_apientreprise,2524,82.91721419185282,0.03618066561014263,,0.0,2018-04-16 13:54:13,2523.0,0,0,0,0.0,0.0,False,False,False,False,3,0,0,0,0
france,etalab,agd.data.gouv.fr,etalab/agd.data.gouv.fr,2500,82.1287779237845,1.205424,661.0122222222224,0.0,2019-06-19 08:51:21,2094.0,9,4,1,100.0,100.0,True,True,False,False,99,0,16,0,14
france,etalab,udata-geoplatform,etalab/udata-geoplatform,2498,82.06307490144546,0.38994395516413133,864.8654669887279,11.538461538461538,2024-04-19 08:18:45,328.0,6,5,5,88.1578947368421,100.0,True,False,False,False,32,9,69,9,67
france,etalab,template-jekyll,etalab/template-jekyll,2494,81.9316688567674,0.32954290296712113,1162.7319017094017,31.57894736842105,2019-07-08 14:49:34,2075.0,4,5,7,86.66666666666667,100.0,True,True,False,False,27,6,13,2,13
france,etalab,fridaylab,etalab/fridaylab,2491,81.83311432325887,0.25661983139301486,1470.558611111111,33.33333333333333,2018-08-31 14:09:31,2386.0,2,0,3,100.0,100.0,True,False,False,False,21,1,2,0,1
france,etalab,wiki-data-gouv,etalab/wiki-data-gouv,2484,81.60315374507228,0.2328341384863124,12.952666666666667,0.0,2018-06-13 16:07:36,2465.0,6,2,7,100.0,100.0,True,False,False,False,19,0,5,0,4
france,etalab,monReseauMobile,etalab/monReseauMobile,2479,81.4388961892247,0.36837434449374745,,0.0,2017-08-31 15:49:31,2751.0,0,1,0,0.0,0.0,True,True,False,False,30,0,0,0,0
france,etalab,jours-feries-france,etalab/jours-feries-france,2444,80.28909329829172,0.32382978723404254,1933.8292777777776,9.090909090909092,2021-09-09 14:16:09,1281.0,2,12,52,100.0,100.0,True,False,False,False,26,1,10,0,6
